# time	AE	std
1998-10-17 00:00	113.875000	99.561348
1998-10-18 00:00	198.708333	163.050400
1998-10-19 00:00	389.541667	236.466558
1998-10-20 00:00	402.166667	309.048845
1998-10-21 00:00	416.291667	178.550317
1998-10-22 00:00	260.166667	211.469942
1998-10-23 00:00	361.833333	227.568177
1998-10-24 00:00	378.625000	175.028895
1998-10-25 00:00	347.375000	126.804475
1998-10-26 00:00	163.166667	142.878381
1998-10-27 00:00	65.916667	41.582727
1998-10-28 00:00	191.541667	132.850350
1998-10-29 00:00	135.458333	89.274846
1998-10-30 00:00	141.958333	86.878465
1998-10-31 00:00	41.541667	19.704290
1998-11-01 00:00	65.583333	76.436912
1998-11-02 00:00	64.333333	36.960221
1998-11-03 00:00	80.333333	73.915149
1998-11-04 00:00	119.500000	77.923039
1998-11-05 00:00	185.250000	120.436615
1998-11-06 00:00	398.083333	176.362255
1998-11-07 00:00	436.333333	209.149763
1998-11-08 00:00	778.125000	345.804332
1998-11-09 00:00	404.500000	407.589521
1998-11-10 00:00	369.250000	302.218932
1998-11-11 00:00	37.875000	24.739183
1998-11-12 00:00	46.125000	22.885941
1998-11-13 00:00	307.208333	345.848167
1998-11-14 00:00	577.875000	192.624282
1998-11-15 00:00	210.250000	177.196342
1998-11-16 00:00	204.916667	145.074469
1998-11-17 00:00	103.208333	70.689756
1998-11-18 00:00	67.958333	57.675614
1998-11-19 00:00	95.958333	80.064908
1998-11-20 00:00	159.416667	119.683611
1998-11-21 00:00	193.458333	131.583988
1998-11-22 00:00	143.000000	92.251546
1998-11-23 00:00	174.416667	84.962865
1998-11-24 00:00	170.916667	101.216478
1998-11-25 00:00	232.500000	166.493504
1998-11-26 00:00	267.291667	147.604489
1998-11-27 00:00	191.166667	116.554397
1998-11-28 00:00	93.291667	87.273921
1998-11-29 00:00	110.375000	79.732603
1998-11-30 00:00	148.208333	140.155187
1998-12-01 00:00	263.958333	237.569483
1998-12-02 00:00	126.791667	137.947053
1998-12-03 00:00	69.375000	44.654045
1998-12-04 00:00	168.166667	148.077731
1998-12-05 00:00	283.041667	178.711202
1998-12-06 00:00	220.083333	170.515820
1998-12-07 00:00	193.666667	123.146313
1998-12-08 00:00	136.375000	96.084570
1998-12-09 00:00	92.250000	55.147431
1998-12-10 00:00	142.833333	154.962735
1998-12-11 00:00	453.541667	166.315305
1998-12-12 00:00	244.541667	169.915063
1998-12-13 00:00	50.458333	43.842583
1998-12-14 00:00	47.916667	40.504339
1998-12-15 00:00	100.333333	64.125330
1998-12-16 00:00	188.958333	161.350410
1998-12-17 00:00	85.958333	113.842943
1998-12-18 00:00	38.500000	52.973332
1998-12-19 00:00	62.250000	51.417515
1998-12-20 00:00	252.125000	137.762970
1998-12-21 00:00	147.208333	156.401095
1998-12-22 00:00	51.791667	40.762279
1998-12-23 00:00	116.041667	131.350669
1998-12-24 00:00	221.416667	169.681778
1998-12-25 00:00	160.500000	137.035064
1998-12-26 00:00	185.041667	101.820592
1998-12-27 00:00	149.541667	155.882057
1998-12-28 00:00	31.416667	16.560605
1998-12-29 00:00	302.708333	223.008379
1998-12-30 00:00	358.125000	287.435787
1998-12-31 00:00	60.791667	46.572971
1999-01-01 00:00	78.458333	60.094114
1999-01-02 00:00	125.250000	109.152566
1999-01-03 00:00	101.375000	88.093237
1999-01-04 00:00	113.333333	90.198172
1999-01-05 00:00	270.458333	97.191420
1999-01-06 00:00	101.750000	68.811810
1999-01-07 00:00	128.916667	121.409088
1999-01-08 00:00	195.833333	104.366273
1999-01-09 00:00	241.958333	134.114967
1999-01-10 00:00	112.791667	73.327721
1999-01-11 00:00	73.416667	39.857263
1999-01-12 00:00	88.291667	73.249116
1999-01-13 00:00	163.291667	95.089651
1999-01-14 00:00	422.333333	315.637060
1999-01-15 00:00	333.333333	215.091420
1999-01-16 00:00	203.958333	128.240087
1999-01-17 00:00	76.541667	43.594953
1999-01-18 00:00	43.083333	42.447837
1999-01-19 00:00	156.958333	143.218738
1999-01-20 00:00	43.083333	27.308092
1999-01-21 00:00	184.416667	152.876454
1999-01-22 00:00	47.833333	31.323927
1999-01-23 00:00	305.625000	194.585359
1999-01-24 00:00	420.666667	251.863087
1999-01-25 00:00	260.083333	173.826980
1999-01-26 00:00	80.291667	65.439304
1999-01-27 00:00	174.250000	148.973955
1999-01-28 00:00	192.791667	149.327763
1999-01-29 00:00	150.583333	85.784825
1999-01-30 00:00	116.416667	87.036183
1999-01-31 00:00	49.833333	36.494987
1999-02-01 00:00	52.791667	52.521614
1999-02-02 00:00	31.250000	18.075325
1999-02-03 00:00	44.208333	41.140247
1999-02-04 00:00	101.750000	47.811450
1999-02-05 00:00	187.458333	191.941562
1999-02-06 00:00	182.041667	131.134342
1999-02-07 00:00	274.541667	177.096873
1999-02-08 00:00	196.041667	136.395040
1999-02-09 00:00	66.625000	57.034553
1999-02-10 00:00	92.916667	56.896486
1999-02-11 00:00	221.000000	139.066140
1999-02-12 00:00	328.875000	195.790774
1999-02-13 00:00	274.791667	209.800315
1999-02-14 00:00	124.125000	140.710715
1999-02-15 00:00	247.291667	152.211660
1999-02-16 00:00	112.375000	72.312614
1999-02-17 00:00	172.125000	219.670566
1999-02-18 00:00	461.916667	442.408518
1999-02-19 00:00	704.375000	189.293839
1999-02-20 00:00	211.583333	305.514095
1999-02-21 00:00	76.416667	67.306513
1999-02-22 00:00	42.125000	26.690354
1999-02-23 00:00	132.833333	115.284777
1999-02-24 00:00	156.083333	151.798183
1999-02-25 00:00	183.875000	171.607569
1999-02-26 00:00	61.875000	91.234677
1999-02-27 00:00	72.125000	89.262832
1999-02-28 00:00	58.958333	45.403006
1999-03-01 00:00	414.125000	255.979332
1999-03-02 00:00	407.708333	223.169166
1999-03-03 00:00	196.208333	109.054027
1999-03-04 00:00	394.291667	219.630219
1999-03-05 00:00	406.791667	212.994791
1999-03-06 00:00	174.166667	136.088739
1999-03-07 00:00	461.333333	199.442847
1999-03-08 00:00	315.291667	265.719610
1999-03-09 00:00	383.000000	181.511049
1999-03-10 00:00	512.583333	258.083559
1999-03-11 00:00	202.375000	120.293052
1999-03-12 00:00	190.041667	169.282753
1999-03-13 00:00	123.541667	106.930282
1999-03-14 00:00	235.750000	136.646561
1999-03-15 00:00	394.416667	142.360203
1999-03-16 00:00	100.125000	101.668820
1999-03-17 00:00	46.416667	24.521360
1999-03-18 00:00	110.833333	90.907343
1999-03-19 00:00	64.333333	44.998229
1999-03-20 00:00	275.166667	147.255668
1999-03-21 00:00	119.125000	107.399422
1999-03-22 00:00	49.291667	20.585937
1999-03-23 00:00	48.083333	16.906178
1999-03-24 00:00	85.000000	62.135896
1999-03-25 00:00	50.166667	37.550739
1999-03-26 00:00	205.916667	213.142923
1999-03-27 00:00	89.375000	82.462541
1999-03-28 00:00	122.833333	82.402863
1999-03-29 00:00	152.250000	186.715606
1999-03-30 00:00	377.875000	272.111760
1999-03-31 00:00	378.250000	151.587326
1999-04-01 00:00	338.833333	204.022946
1999-04-02 00:00	145.750000	96.330613
1999-04-03 00:00	200.833333	108.026433
1999-04-04 00:00	231.125000	165.320062
1999-04-05 00:00	278.458333	171.747281
1999-04-06 00:00	203.583333	173.163385
1999-04-07 00:00	278.125000	132.967244
1999-04-08 00:00	218.625000	138.525720
1999-04-09 00:00	170.041667	205.442572
1999-04-10 00:00	134.291667	108.145425
1999-04-11 00:00	312.500000	198.966460
1999-04-12 00:00	160.208333	130.465381
1999-04-13 00:00	65.333333	56.858839
1999-04-14 00:00	101.375000	94.909024
1999-04-15 00:00	81.083333	61.023101
1999-04-16 00:00	51.916667	19.659972
1999-04-17 00:00	518.333333	272.707467
1999-04-18 00:00	84.458333	41.966839
1999-04-19 00:00	151.416667	183.180813
1999-04-20 00:00	313.583333	187.342494
1999-04-21 00:00	314.708333	288.761897
1999-04-22 00:00	241.375000	235.943216
1999-04-23 00:00	67.208333	50.502672
1999-04-24 00:00	133.291667	88.563649
1999-04-25 00:00	75.500000	53.530974
1999-04-26 00:00	58.416667	24.878691
1999-04-27 00:00	229.791667	175.012789
1999-04-28 00:00	421.916667	203.270417
1999-04-29 00:00	470.666667	226.631988
1999-04-30 00:00	472.708333	179.733010
1999-05-01 00:00	368.291667	137.347696
1999-05-02 00:00	386.125000	126.750118
1999-05-03 00:00	321.541667	131.737545
1999-05-04 00:00	156.666667	103.388952
1999-05-05 00:00	98.333333	48.582218
1999-05-06 00:00	199.041667	133.085288
1999-05-07 00:00	194.333333	129.929970
1999-05-08 00:00	129.958333	63.235570
1999-05-09 00:00	119.791667	68.862799
1999-05-10 00:00	77.750000	52.233797
1999-05-11 00:00	59.791667	24.144455
1999-05-12 00:00	93.500000	73.860032
1999-05-13 00:00	277.416667	255.373880
1999-05-14 00:00	327.208333	283.340014
1999-05-15 00:00	116.791667	48.333964
1999-05-16 00:00	131.166667	73.786217
1999-05-17 00:00	60.541667	22.759574
1999-05-18 00:00	254.583333	234.399124
1999-05-19 00:00	287.833333	154.663637
1999-05-20 00:00	252.500000	105.637609
1999-05-21 00:00	170.208333	99.986947
1999-05-22 00:00	92.291667	41.039196
1999-05-23 00:00	96.458333	76.280933
1999-05-24 00:00	154.000000	168.279271
1999-05-25 00:00	334.000000	224.786662
1999-05-26 00:00	189.916667	110.282608
1999-05-27 00:00	168.333333	116.548056
1999-05-28 00:00	222.166667	148.986625
1999-05-29 00:00	161.041667	132.445716
1999-05-30 00:00	96.583333	100.428610
1999-05-31 00:00	168.041667	119.354962
1999-06-01 00:00	131.083333	72.405811
1999-06-02 00:00	162.958333	102.166735
1999-06-03 00:00	148.166667	143.419927
1999-06-04 00:00	147.791667	114.811369
1999-06-05 00:00	149.916667	100.190652
1999-06-06 00:00	139.333333	86.440563
1999-06-07 00:00	89.166667	36.512853
1999-06-08 00:00	228.208333	148.257115
1999-06-09 00:00	178.291667	174.217874
1999-06-10 00:00	253.416667	172.824595
1999-06-11 00:00	104.666667	69.842473
1999-06-12 00:00	207.500000	122.567461
1999-06-13 00:00	210.500000	120.047454
1999-06-14 00:00	90.666667	45.259317
1999-06-15 00:00	53.541667	34.392845
1999-06-16 00:00	108.625000	73.866397
1999-06-17 00:00	171.750000	120.030159
1999-06-18 00:00	127.458333	60.358335
1999-06-19 00:00	135.708333	89.397733
1999-06-20 00:00	78.000000	49.427153
1999-06-21 00:00	80.833333	62.313839
1999-06-22 00:00	72.250000	39.558707
1999-06-23 00:00	148.375000	91.496169
1999-06-24 00:00	210.958333	70.920334
1999-06-25 00:00	151.125000	79.325040
1999-06-26 00:00	225.208333	174.235218
1999-06-27 00:00	218.333333	136.848271
1999-06-28 00:00	404.541667	262.033184
1999-06-29 00:00	291.250000	124.893085
1999-06-30 00:00	107.291667	93.814562
1999-07-01 00:00	161.625000	93.788760
1999-07-02 00:00	313.041667	239.112031
1999-07-03 00:00	420.625000	267.849538
1999-07-04 00:00	98.291667	67.847322
1999-07-05 00:00	70.416667	27.596340
1999-07-06 00:00	243.916667	175.773302
1999-07-07 00:00	78.125000	48.693641
1999-07-08 00:00	116.708333	120.534130
1999-07-09 00:00	368.750000	247.763255
1999-07-10 00:00	138.375000	52.755228
1999-07-11 00:00	188.291667	101.509254
1999-07-12 00:00	364.375000	146.583056
1999-07-13 00:00	212.208333	122.840646
1999-07-14 00:00	102.583333	63.052715
1999-07-15 00:00	250.666667	173.401937
1999-07-16 00:00	205.208333	164.147595
1999-07-17 00:00	82.333333	35.192226
1999-07-18 00:00	114.791667	67.261320
1999-07-19 00:00	112.291667	52.035506
1999-07-20 00:00	53.875000	13.724977
1999-07-21 00:00	158.375000	125.433444
1999-07-22 00:00	392.125000	347.291296
1999-07-23 00:00	369.208333	222.740242
1999-07-24 00:00	255.333333	169.308740
1999-07-25 00:00	210.041667	98.150939
1999-07-26 00:00	234.250000	129.577658
1999-07-27 00:00	179.541667	98.018179
1999-07-28 00:00	137.250000	104.019333
1999-07-29 00:00	380.250000	235.310941
1999-07-30 00:00	275.875000	226.770773
1999-07-31 00:00	515.583333	337.776092
1999-08-01 00:00	301.708333	276.495063
1999-08-02 00:00	152.208333	138.848676
1999-08-03 00:00	214.833333	101.047413
1999-08-04 00:00	157.666667	156.984537
1999-08-05 00:00	126.750000	76.972186
1999-08-06 00:00	130.625000	59.586118
1999-08-07 00:00	400.166667	228.688447
1999-08-08 00:00	200.125000	143.433157
1999-08-09 00:00	547.750000	216.915381
1999-08-10 00:00	119.333333	136.997514
1999-08-11 00:00	114.916667	102.468199
1999-08-12 00:00	163.958333	158.726584
1999-08-13 00:00	245.041667	178.120985
1999-08-14 00:00	159.208333	61.324496
1999-08-15 00:00	88.458333	59.315647
1999-08-16 00:00	314.416667	232.949317
1999-08-17 00:00	537.958333	207.858957
1999-08-18 00:00	487.125000	204.458205
1999-08-19 00:00	534.791667	166.560337
1999-08-20 00:00	508.541667	261.273300
1999-08-21 00:00	413.291667	194.359926
1999-08-22 00:00	238.041667	218.363375
1999-08-23 00:00	592.666667	194.831626
1999-08-24 00:00	589.625000	253.081670
1999-08-25 00:00	201.958333	197.404788
1999-08-26 00:00	163.583333	145.147876
1999-08-27 00:00	369.416667	255.236449
1999-08-28 00:00	244.833333	121.091653
1999-08-29 00:00	209.875000	105.577630
1999-08-30 00:00	288.083333	245.274100
1999-08-31 00:00	310.416667	151.527273
1999-09-01 00:00	551.500000	207.305068
1999-09-02 00:00	406.666667	140.332731
1999-09-03 00:00	303.000000	209.463912
1999-09-04 00:00	264.375000	153.025378
1999-09-05 00:00	190.250000	126.394225
1999-09-06 00:00	132.875000	79.137916
1999-09-07 00:00	140.750000	162.267158
1999-09-08 00:00	228.916667	240.965254
1999-09-09 00:00	147.833333	130.606168
1999-09-10 00:00	134.375000	92.449663
1999-09-11 00:00	214.541667	175.887063
1999-09-12 00:00	174.458333	202.006668
1999-09-13 00:00	584.458333	263.090492
1999-09-14 00:00	527.458333	168.075806
1999-09-15 00:00	370.375000	268.897558
1999-09-16 00:00	376.333333	313.081274
1999-09-17 00:00	299.333333	164.325411
1999-09-18 00:00	285.708333	245.630950
1999-09-19 00:00	254.500000	239.692375
1999-09-20 00:00	224.541667	135.049421
1999-09-21 00:00	187.166667	133.185280
1999-09-22 00:00	312.708333	160.598467
1999-09-23 00:00	288.583333	227.832302
1999-09-24 00:00	66.125000	36.576676
1999-09-25 00:00	66.250000	56.690042
1999-09-26 00:00	44.875000	19.906985
1999-09-27 00:00	417.958333	202.827723
1999-09-28 00:00	546.500000	208.669283
1999-09-29 00:00	477.750000	155.042000
1999-09-30 00:00	426.250000	242.309405
1999-10-01 00:00	228.333333	102.114031
1999-10-02 00:00	309.416667	149.571829
1999-10-03 00:00	202.958333	119.809443
1999-10-04 00:00	175.166667	136.025786
1999-10-05 00:00	261.000000	193.198029
1999-10-06 00:00	197.083333	158.835139
1999-10-07 00:00	68.750000	35.507807
1999-10-08 00:00	81.833333	64.617044
1999-10-09 00:00	82.416667	63.480854
1999-10-10 00:00	279.083333	230.439451
1999-10-11 00:00	495.625000	272.824966
1999-10-12 00:00	482.250000	248.828603
1999-10-13 00:00	500.625000	193.489874
1999-10-14 00:00	409.208333	149.893869
1999-10-15 00:00	475.000000	208.827160
1999-10-16 00:00	345.916667	172.127838
1999-10-17 00:00	550.958333	182.477033
1999-10-18 00:00	200.916667	231.679861
1999-10-19 00:00	168.625000	105.587719
1999-10-20 00:00	41.083333	11.005598
1999-10-21 00:00	104.750000	128.254926
1999-10-22 00:00	414.208333	283.599224
1999-10-23 00:00	336.833333	185.374279
1999-10-24 00:00	513.500000	224.281461
1999-10-25 00:00	376.250000	193.650795
1999-10-26 00:00	223.041667	202.552082
1999-10-27 00:00	317.041667	155.849280
1999-10-28 00:00	327.000000	231.173754
1999-10-29 00:00	394.500000	287.452075
1999-10-30 00:00	149.791667	111.987181
1999-10-31 00:00	192.791667	134.366785
1999-11-01 00:00	154.125000	110.763089
1999-11-02 00:00	142.541667	71.642214
1999-11-03 00:00	93.041667	92.193784
1999-11-04 00:00	66.708333	35.327633
1999-11-05 00:00	38.541667	11.405487
1999-11-06 00:00	87.791667	88.025678
1999-11-07 00:00	213.000000	156.172981
1999-11-08 00:00	460.416667	191.121613
1999-11-09 00:00	522.750000	246.640603
1999-11-10 00:00	273.125000	153.602625
1999-11-11 00:00	437.500000	135.925811
1999-11-12 00:00	263.750000	175.202057
1999-11-13 00:00	379.333333	157.689477
1999-11-14 00:00	450.375000	316.311598
1999-11-15 00:00	196.458333	102.790618
1999-11-16 00:00	151.833333	153.109982
1999-11-17 00:00	246.125000	249.505827
1999-11-18 00:00	237.625000	125.061659
1999-11-19 00:00	300.958333	113.914720
1999-11-20 00:00	289.333333	131.139046
1999-11-21 00:00	121.500000	98.932564
1999-11-22 00:00	174.708333	137.389475
1999-11-23 00:00	236.000000	223.338308
1999-11-24 00:00	437.666667	193.198404
1999-11-25 00:00	227.833333	182.874789
1999-11-26 00:00	152.958333	110.528564
1999-11-27 00:00	46.916667	55.783679
1999-11-28 00:00	82.208333	62.659174
1999-11-29 00:00	126.666667	94.961625
1999-11-30 00:00	101.458333	68.359013
1999-12-01 00:00	78.166667	94.406921
1999-12-02 00:00	76.333333	65.262458
1999-12-03 00:00	147.875000	122.005813
1999-12-04 00:00	427.208333	220.977665
1999-12-05 00:00	467.416667	214.354423
1999-12-06 00:00	339.625000	142.816030
1999-12-07 00:00	291.875000	186.792448
1999-12-08 00:00	254.625000	116.027288
1999-12-09 00:00	306.083333	134.730945
1999-12-10 00:00	153.708333	73.049405
1999-12-11 00:00	206.750000	107.894977
1999-12-12 00:00	135.166667	135.625336
1999-12-13 00:00	471.958333	214.317010
1999-12-14 00:00	126.583333	189.438281
1999-12-15 00:00	23.500000	8.070343
1999-12-16 00:00	73.291667	50.190489
1999-12-17 00:00	78.833333	45.468256
1999-12-18 00:00	75.833333	56.695730
1999-12-19 00:00	105.208333	64.677783
1999-12-20 00:00	60.500000	54.704741
1999-12-21 00:00	49.541667	35.855967
1999-12-22 00:00	26.291667	18.864457
1999-12-23 00:00	30.000000	24.430914
1999-12-24 00:00	126.500000	117.597323
1999-12-25 00:00	120.375000	111.124612
1999-12-26 00:00	71.916667	121.480332
1999-12-27 00:00	96.041667	101.351510
1999-12-28 00:00	98.833333	69.719105
1999-12-29 00:00	179.291667	133.755611
1999-12-30 00:00	98.958333	84.006459
1999-12-31 00:00	350.583333	232.012353
2000-01-01 00:00	507.208333	196.840253
2000-01-02 00:00	381.041667	152.658322
2000-01-03 00:00	249.708333	114.048990
2000-01-04 00:00	210.208333	139.319457
2000-01-05 00:00	289.875000	140.013761
2000-01-06 00:00	284.875000	201.413551
2000-01-07 00:00	324.583333	258.084906
2000-01-08 00:00	136.916667	95.779147
2000-01-09 00:00	77.125000	74.190889
2000-01-10 00:00	71.083333	44.668749
2000-01-11 00:00	130.125000	102.406399
2000-01-12 00:00	317.875000	225.193311
2000-01-13 00:00	124.583333	82.052961
2000-01-14 00:00	123.666667	83.554027
2000-01-15 00:00	90.041667	51.397411
2000-01-16 00:00	96.666667	58.421755
2000-01-17 00:00	114.125000	59.340808
2000-01-18 00:00	46.250000	19.097576
2000-01-19 00:00	53.125000	37.819149
2000-01-20 00:00	149.125000	102.144106
2000-01-21 00:00	114.958333	125.632134
2000-01-22 00:00	100.083333	130.053473
2000-01-23 00:00	455.458333	276.222497
2000-01-24 00:00	211.333333	144.956565
2000-01-25 00:00	305.166667	85.728929
2000-01-26 00:00	159.083333	113.094003
2000-01-27 00:00	152.625000	123.375994
2000-01-28 00:00	338.416667	177.113797
2000-01-29 00:00	413.833333	190.975224
2000-01-30 00:00	339.500000	222.941989
2000-01-31 00:00	277.250000	167.093114
2000-02-01 00:00	118.083333	70.361129
2000-02-02 00:00	142.541667	121.361114
2000-02-03 00:00	176.833333	165.935469
2000-02-04 00:00	165.833333	141.988875
2000-02-05 00:00	57.666667	30.872341
2000-02-06 00:00	346.833333	268.183368
2000-02-07 00:00	389.458333	192.834459
2000-02-08 00:00	332.125000	218.201605
2000-02-09 00:00	254.958333	186.921160
2000-02-10 00:00	181.750000	163.251806
2000-02-11 00:00	172.708333	139.940509
2000-02-12 00:00	484.500000	289.265787
2000-02-13 00:00	304.583333	249.427853
2000-02-14 00:00	324.416667	129.853066
2000-02-15 00:00	369.541667	227.286255
2000-02-16 00:00	170.041667	169.388024
2000-02-17 00:00	150.791667	112.920125
2000-02-18 00:00	130.166667	124.752160
2000-02-19 00:00	56.666667	66.366353
2000-02-20 00:00	68.500000	43.067187
2000-02-21 00:00	151.333333	157.445827
2000-02-22 00:00	139.041667	182.477510
2000-02-23 00:00	66.750000	63.945799
2000-02-24 00:00	240.625000	171.351105
2000-02-25 00:00	394.791667	127.264182
2000-02-26 00:00	248.000000	135.032685
2000-02-27 00:00	240.750000	155.678389
2000-02-28 00:00	225.625000	135.693008
2000-02-29 00:00	182.750000	172.258716
2000-03-01 00:00	221.125000	259.340520
2000-03-02 00:00	330.375000	226.691864
2000-03-03 00:00	52.458333	33.605097
2000-03-04 00:00	84.458333	70.764139
2000-03-05 00:00	85.166667	61.840374
2000-03-06 00:00	159.541667	81.268198
2000-03-07 00:00	318.208333	97.256264
2000-03-08 00:00	286.125000	129.402074
2000-03-09 00:00	289.833333	273.417767
2000-03-10 00:00	96.583333	99.051553
2000-03-11 00:00	427.916667	158.237828
2000-03-12 00:00	321.375000	94.545509
2000-03-13 00:00	130.083333	102.822310
2000-03-14 00:00	139.291667	90.193743
2000-03-15 00:00	116.583333	66.939893
2000-03-16 00:00	45.208333	21.873111
2000-03-17 00:00	55.291667	43.705018
2000-03-18 00:00	39.666667	18.478346
2000-03-19 00:00	171.000000	100.263999
2000-03-20 00:00	95.625000	86.834081
2000-03-21 00:00	56.333333	55.442620
2000-03-22 00:00	83.416667	45.935604
2000-03-23 00:00	193.333333	72.962567
2000-03-24 00:00	156.750000	146.407190
2000-03-25 00:00	212.500000	163.922039
2000-03-26 00:00	83.958333	91.423753
2000-03-27 00:00	71.916667	39.769900
2000-03-28 00:00	78.083333	41.474892
2000-03-29 00:00	50.375000	11.548809
2000-03-30 00:00	161.125000	161.282176
2000-03-31 00:00	345.833333	195.383384
2000-04-01 00:00	359.833333	243.393699
2000-04-02 00:00	369.791667	182.295503
2000-04-03 00:00	284.875000	141.961817
2000-04-04 00:00	236.541667	230.192921
2000-04-05 00:00	422.375000	271.910761
2000-04-06 00:00	203.041667	175.626946
2000-04-07 00:00	426.458333	311.164710
2000-04-08 00:00	260.000000	140.566555
2000-04-09 00:00	225.125000	98.849606
2000-04-10 00:00	527.916667	97.032454
2000-04-11 00:00	299.083333	136.701489
2000-04-12 00:00	252.875000	111.032041
2000-04-13 00:00	154.250000	123.443439
2000-04-14 00:00	61.583333	27.135596
2000-04-15 00:00	85.250000	35.280553
2000-04-16 00:00	402.833333	237.069182
2000-04-17 00:00	231.375000	187.729642
2000-04-18 00:00	103.833333	63.328451
2000-04-19 00:00	167.625000	169.014487
2000-04-20 00:00	242.750000	130.137135
2000-04-21 00:00	197.041667	163.437657
2000-04-22 00:00	144.708333	76.297746
2000-04-23 00:00	110.125000	81.567423
2000-04-24 00:00	201.416667	209.299851
2000-04-25 00:00	173.666667	228.034831
2000-04-26 00:00	85.916667	49.474558
2000-04-27 00:00	109.333333	149.780903
2000-04-28 00:00	386.583333	232.561150
2000-04-29 00:00	253.375000	131.301450
2000-04-30 00:00	253.666667	168.244043
2000-05-01 00:00	266.583333	143.765484
2000-05-02 00:00	367.125000	178.820365
2000-05-03 00:00	335.208333	231.230542
2000-05-04 00:00	298.291667	274.646410
2000-05-05 00:00	292.791667	127.871872
2000-05-06 00:00	325.708333	197.940369
2000-05-07 00:00	229.291667	133.938818
2000-05-08 00:00	57.750000	7.035624
2000-05-09 00:00	159.750000	96.414977
2000-05-10 00:00	354.458333	149.820756
2000-05-11 00:00	247.125000	77.742223
2000-05-12 00:00	337.708333	266.938273
2000-05-13 00:00	219.625000	145.150540
2000-05-14 00:00	222.916667	159.105630
2000-05-15 00:00	260.958333	177.417826
2000-05-16 00:00	295.833333	207.232419
2000-05-17 00:00	365.583333	230.230493
2000-05-18 00:00	218.375000	118.734198
2000-05-19 00:00	122.041667	55.202772
2000-05-20 00:00	104.416667	50.572304
2000-05-21 00:00	224.000000	87.423507
2000-05-22 00:00	189.625000	186.350258
2000-05-23 00:00	161.500000	127.628878
2000-05-24 00:00	499.083333	375.809378
2000-05-25 00:00	499.666667	210.437157
2000-05-26 00:00	543.666667	130.426613
2000-05-27 00:00	239.541667	197.307083
2000-05-28 00:00	257.208333	119.034514
2000-05-29 00:00	388.208333	173.831748
2000-05-30 00:00	469.166667	196.919464
2000-05-31 00:00	375.416667	210.923418
2000-06-01 00:00	213.500000	175.774064
2000-06-02 00:00	184.833333	100.985865
2000-06-03 00:00	286.125000	157.746718
2000-06-04 00:00	179.583333	138.865877
2000-06-05 00:00	423.000000	282.457692
2000-06-06 00:00	199.250000	172.605922
2000-06-07 00:00	202.791667	147.288826
2000-06-08 00:00	470.166667	337.354757
2000-06-09 00:00	472.791667	434.160958
2000-06-10 00:00	346.375000	298.899549
2000-06-11 00:00	531.125000	233.093807
2000-06-12 00:00	285.750000	255.575438
2000-06-13 00:00	341.583333	231.215675
2000-06-14 00:00	309.458333	177.111603
2000-06-15 00:00	250.833333	124.217084
2000-06-16 00:00	277.208333	198.432111
2000-06-17 00:00	96.916667	65.243302
2000-06-18 00:00	154.416667	101.913824
2000-06-19 00:00	239.916667	210.830226
2000-06-20 00:00	157.333333	143.791717
2000-06-21 00:00	115.083333	73.238691
2000-06-22 00:00	201.500000	145.007346
2000-06-23 00:00	180.791667	131.566144
2000-06-24 00:00	468.041667	325.454529
2000-06-25 00:00	83.958333	34.374509
2000-06-26 00:00	386.166667	296.121841
2000-06-27 00:00	595.875000	299.957434
2000-06-28 00:00	352.208333	217.296827
2000-06-29 00:00	379.916667	211.613042
2000-06-30 00:00	129.625000	93.845763
2000-07-01 00:00	244.625000	95.823575
2000-07-02 00:00	63.833333	14.168755
2000-07-03 00:00	158.875000	111.283153
2000-07-04 00:00	201.041667	149.411739
2000-07-05 00:00	234.375000	201.704220
2000-07-06 00:00	200.500000	128.139869
2000-07-07 00:00	148.458333	56.987397
2000-07-08 00:00	142.416667	49.161594
2000-07-09 00:00	158.708333	103.910279
2000-07-10 00:00	257.875000	234.580905
2000-07-11 00:00	262.875000	167.962551
2000-07-12 00:00	362.750000	258.510155
2000-07-13 00:00	148.458333	223.693886
2000-07-14 00:00	450.791667	236.541931
2000-07-15 00:00	657.000000	412.356115
2000-07-16 00:00	915.750000	592.785924
2000-07-17 00:00	116.458333	73.449172
2000-07-18 00:00	152.291667	109.791296
2000-07-19 00:00	224.333333	117.748319
2000-07-20 00:00	531.041667	312.056639
2000-07-21 00:00	255.125000	213.328551
2000-07-22 00:00	378.500000	245.402597
2000-07-23 00:00	390.916667	335.143177
2000-07-24 00:00	462.333333	308.702004
2000-07-25 00:00	105.125000	33.881266
2000-07-26 00:00	309.500000	268.217141
2000-07-27 00:00	416.166667	295.036279
2000-07-28 00:00	356.041667	279.820048
2000-07-29 00:00	497.375000	303.699338
2000-07-30 00:00	242.166667	191.435689
2000-07-31 00:00	278.750000	183.977137
2000-08-01 00:00	401.125000	203.001673
2000-08-02 00:00	429.875000	236.890052
2000-08-03 00:00	260.750000	140.816022
2000-08-04 00:00	325.416667	199.484753
2000-08-05 00:00	372.833333	230.236300
2000-08-06 00:00	443.875000	223.138934
2000-08-07 00:00	268.083333	167.769489
2000-08-08 00:00	178.750000	103.249908
2000-08-09 00:00	164.708333	77.488557
2000-08-10 00:00	272.041667	249.082050
2000-08-11 00:00	639.875000	261.168996
2000-08-12 00:00	646.541667	306.466110
